material_id,project_id,project_budget,transaction_id,transaction_date,quantity,transport_mode,distance_covered,CO2_emission,project_name,project_start_date,project_end_date,project_location,supplier_id,material_name,material_category,supplier_name,supplier_location,supplier_rating
885,29,270037.4610087137,150,2020-01-15,72,Drone,221.7843741691144,2862.1923989186776,Project_29,2022-05-31,2022-11-30,City_C,6,Material_885,Binder,Supplier_6,City_E,1.0
313,17,309900.67695988156,151,2020-01-16,15,Drone,266.26082269572333,1262.0761742837492,Project_17,2021-05-31,2021-11-30,City_C,10,Material_313,Insulation,Supplier_10,City_F,3.0
1000,31,326403.58447628404,152,2020-01-16,53,Truck,67.673360102738,1298.7694725310946,Project_31,2022-07-31,2023-01-31,City_D,3,Material_1000,Structural,Supplier_3,City_G,5.0
262,16,330919.16563907184,153,2020-01-16,94,Drone,341.7920405349689,12576.810180571027,Project_16,2021-04-30,2021-10-30,City_A,3,Material_262,Insulation,Supplier_3,City_G,5.0
339,95,151789.00199570245,154,2020-01-16,18,Truck,160.64552114727553,316.8760272158984,Project_95,2027-11-30,2028-05-30,City_D,3,Material_339,Binder,Supplier_3,City_G,5.0
922,45,119637.7663709079,155,2020-01-16,13,Rail,435.74400663833205,655.1559682751546,Project_45,2023-09-30,2024-03-30,City_B,5,Material_922,Insulation,Supplier_5,City_F,4.0
784,40,229205.31997844914,156,16/01/2020,79,Drone,217.33389371157278,7756.064393692706,Project_40,2023-04-30,2023-10-30,City_A,4,Material_784,Binder,Supplier_4,City_G,1.0
816,39,126721.502362334,157,2020-01-16,61,Rail,493.513739010195,14045.220681684155,Project_39,2023-03-31,2023-09-30,City_C,5,Material_816,Insulation,Supplier_5,City_F,4.0
977,16,330919.16563907184,158,2020-01-16,45,Truck,498.3425831253354,7767.54148108771,Project_16,2021-04-30,2021-10-30,City_A,7,Material_977,Structural,Supplier_7,City_G,4.0
778,68,214864.93793364422,159,2020-01-16,62,Truck,39.607531058978545,262.47097202678793,project_68,2025-08-31,2026-02-28,City_A,2,Material_778,Insulation,Supplier_2,City_E,5.0
756,84,462789.0637229991,160,2020-01-16,11,Drone,266.75006573668037,2086.036684823662,project_84,2026-12-31,2027-06-30,City_B,2,Material_756,Structural,Supplier_2,City_E,5.0
623,54,171168.1513276329,161,2020-01-17,22,Rail,441.08972777678184,2422.0662040297334,Project_54,2024-06-30,2024-12-30,City_D,8,Material_623,Binder,Supplier_8,City_E,4.0
881,4,373704.3782423853,162,2020-01-17,11,Drone,254.57227417289837,1276.5066318649751,Project_4,2020-04-30,2020-10-30,City_A,4,Material_881,Structural,Supplier_4,City_G,1.0
661,75,299196.9755300338,163,2020-01-17,52,Drone,220.44955628894124,4767.853926975795,Project_75,2026-03-31,2026-09-30,City_D,10,Material_661,Structural,Supplier_10,City_F,3.0
738,55,417126.2859611962,164,2020-01-17,56,Drone,266.75006573668037,2474.5160538739833,Project_55,2024-07-31,2025-01-31,City_C,7,Material_738,Structural,Supplier_7,City_G,4.0
44,95,151789.00199570245,165,2020-01-17,60,Drone,78.51591283070668,1367.236773579723,Project_95,2027-11-30,2028-05-30,City_D,9,Material_44,Binder,Supplier_9,City_G,5.0
908,48,397782.0284033645,166,2020-01-17,10,Truck,452.28853157864586,922.7469180779862,project_48,2023-12-31,2024-06-30,City_A,1,Material_908,Insulation,Supplier_1,City_E,2.0
54,47,175912.74088626273,167,2020-01-17,82,Drone,281.20504691169623,5261.140596854103,Project_47,2023-11-30,2024-05-30,City_B,2,Material_54,Structural,Supplier_2,City_E,5.0
352,27,270037.4610087137,168,2020-01-17,17,Rail,481.36742023530155,2677.8490194696,Project_27,2022-03-31,2022-09-30,City_C,4,Material_352,Binder,Supplier_4,City_G,1.0
728,87,129283.67943618153,169,2020-01-17,83,Rail,262.3371296296707,9333.257273592599,Project_87,2027-03-31,2027-09-30,City_A,1,Material_728,Structural,Supplier_1,City_E,2.0
722,4,373704.3782423853,170,2020-01-17,71,Drone,365.68641202521326,11842.22494063639,Project_4,2020-04-30,2020-10-30,City_A,3,Material_722,Structural,Supplier_3,City_G,5.0
226,54,171168.1513276329,171,2020-01-18,96,Rail,252.67171392954575,6140.464706273299,Project_54,2024-06-30,2024-12-30,City_D,8,Material_226,Insulation,Supplier_8,City_E,4.0
270,47,175912.74088626273,172,2020-01-18,37,Truck,178.8248057246918,1893.8870754188906,Project_47,2023-11-30,2024-05-30,City_B,5,Material_270,Insulation,Supplier_5,City_F,4.0
835,39,126721.502362334,173,2020-01-18,39,Truck,99.4057654747213,443.519461089191,Project_39,2023-03-31,2023-09-30,City_C,5,Material_835,Insulation,Supplier_5,City_F,4.0
222,54,171168.1513276329,174,2020-01-18,86,Truck,266.75006573668037,2597.8677129789417,Project_54,2024-06-30,2024-12-30,City_D,8,Material_222,Structural,Supplier_8,City_E,4.0
101,97,472205.175323829,175,18/01/2020,94,Truck,10.308233404233501,122.1487193791735,Project_97,2028-01-31,2028-07-31,City_D,1,Material_101,Insulation,Supplier_1,City_E,2.0
283,68,214864.93793364422,176,18/01/2020,14,Truck,473.2663644192836,3050.3277789856324,project_68,2025-08-31,2026-02-28,City_A,8,Material_283,Insulation,Supplier_8,City_E,4.0
717,95,151789.00199570245,177,2020-01-18,63,Truck,347.21093273153105,6843.974828382698,Project_95,2027-11-30,2028-05-30,City_D,4,Material_717,Binder,Supplier_4,City_G,1.0
216,98,270037.4610087137,178,2020-01-18,18,Truck,94.54935573171771,771.232652358145,Project_98,2028-02-29,2028-08-29,City_B,5,Material_216,Insulation,Supplier_5,City_F,4.0
730,72,310976.3635924036,179,2020-01-18,42,Rail,269.9965514935769,2318.861427498892,Project_72,2025-12-31,2026-06-30,City_D,3,Material_730,Insulation,Supplier_3,City_G,5.0
4,85,68310.17177779334,180,2020-01-18,68,Truck,425.78272812969306,9796.955705981622,Project_85,2027-01-31,2027-07-31,City_A,3,Material_4,Structural,Supplier_3,City_G,5.0
188,14,225611.09988986986,181,2020-01-19,46,Drone,344.35046843381883,4480.552686050175,Project_14,2021-02-28,2021-08-28,City_B,2,Material_188,Structural,Supplier_2,City_E,5.0
492,89,495606.54122965643,182,2020-01-19,48,Truck,262.0490250520173,5932.855024270851,Project_89,2027-05-31,2027-11-30,City_B,9,Material_492,Insulation,Supplier_9,City_G,5.0
441,94,227291.81472533595,183,2020-01-19,31,Truck,13.143799070579922,103.11934800995908,Project_94,2027-10-31,2028-04-30,City_C,8,Material_441,Binder,Supplier_8,City_E,4.0
729,51,435050.4278502507,184,2020-01-19,83,Rail,218.562269730707,3960.0776627514874,Project_51,2024-03-31,2024-09-30,City_B,3,Material_729,Binder,Supplier_3,City_G,5.0
102,40,229205.31997844914,185,2020-01-19,3,Drone,309.13992372992476,363.39887956467794,Project_40,2023-04-30,2023-10-30,City_A,1,Material_102,Binder,Supplier_1,City_E,2.0
414,36,211495.2867043449,186,19/01/2020,25,Drone,391.4611381633593,3104.6478812230434,Project_36,2022-12-31,2023-06-30,City_C,8,Material_414,Structural,Supplier_8,City_E,4.0
518,8,171342.0480332275,187,2020-01-19,76,Drone,221.88810166929323,2808.701438569677,Project_8,2020-08-31,2021-02-28,City_B,10,Material_518,Insulation,Supplier_10,City_F,3.0
185,51,435050.4278502507,188,2020-01-19,67,Rail,146.89442366231637,4823.202540844048,Project_51,2024-03-31,2024-09-30,City_B,8,Material_185,Insulation,Supplier_8,City_E,4.0
737,38,89532.73431129847,189,19/01/2020,60,Rail,22.440909871210444,222.98959793990628,Project_38,2023-02-28,2023-08-28,City_C,4,Material_737,Binder,Supplier_4,City_G,1.0
744,68,214864.93793364422,190,2020-01-19,14,Truck,473.0168450698788,3253.2508508361802,project_68,2025-08-31,2026-02-28,City_A,10,Material_744,Binder,Supplier_10,City_F,3.0
22,79,367135.64677576104,191,2020-01-20,97,Truck,219.71737988743624,5427.590126728334,Project_79,2026-07-31,2027-01-31,City_D,2,Material_22,Structural,Supplier_2,City_E,5.0
273,22,270037.4610087137,192,2020-01-20,64,Rail,267.0926177202633,5069.333559022029,Project_22,2021-10-31,2022-04-30,City_C,6,Material_273,Structural,Supplier_6,City_E,1.0
576,26,350972.87250600185,193,2020-01-20,53,Rail,359.55871100335327,4430.149503148501,Project_26,2022-02-28,2022-08-28,City_C,7,Material_576,Structural,Supplier_7,City_G,4.0
739,22,270037.4610087137,194,2020-01-20,21,Truck,123.73967542011168,860.5546556162416,Project_22,2021-10-31,2022-04-30,City_C,4,Material_739,Binder,Supplier_4,City_G,1.0
157,76,361226.65049511276,195,2020-01-20,90,Rail,467.5434905086053,12407.337939872921,project_76,2026-04-30,2026-10-30,City_C,1,Material_157,Binder,Supplier_1,City_E,2.0
560,95,151789.00199570245,196,20/01/2020,89,Rail,202.4682753368126,7963.184011702477,Project_95,2027-11-30,2028-05-30,City_D,8,Material_560,Binder,Supplier_8,City_E,4.0
515,31,326403.58447628404,197,2020-01-20,3,Drone,486.3076912203399,663.3470967512287,Project_31,2022-07-31,2023-01-31,City_D,10,Material_515,Insulation,Supplier_10,City_F,3.0
163,91,249009.00211573683,198,2020-01-20,11,Truck,484.42102176237546,2526.2639076448504,Project_91,2027-07-31,2028-01-31,City_B,9,Material_163,Insulation,Supplier_9,City_G,5.0
464,82,233331.71969618674,199,2020-01-20,2,Truck,438.32279600903536,408.28088699547004,project_82,2026-10-31,2027-04-30,City_D,5,Material_464,Structural,Supplier_5,City_F,4.0
528,63,453364.82315097307,200,2020-01-20,75,Truck,107.68019777760236,2304.209562086436,Project_63,2025-03-31,2025-09-30,City_B,10,Material_528,Insulation,Supplier_10,City_F,3.0
915,17,309900.67695988156,201,2020-01-21,34,Rail,104.27820820993786,998.584360404527,Project_17,2021-05-31,2021-11-30,City_C,3,Material_915,Insulation,Supplier_3,City_G,5.0
225,78,481627.99238815747,202,2020-01-21,10,Drone,335.61907516362095,1541.1556352070181,Project_78,2026-06-30,2026-12-30,City_D,10,Material_225,Structural,Supplier_10,City_F,3.0
875,68,214864.93793364422,203,21/01/2020,69,Truck,70.70631026142499,991.3993856407442,project_68,2025-08-31,2026-02-28,City_A,6,Material_875,Structural,Supplier_6,City_E,1.0
464,46,285099.4498207758,204,2020-01-21,23,Drone,377.19336994826887,1116.8548080968544,Project_46,2023-10-31,2024-04-30,City_A,5,Material_464,Structural,Supplier_5,City_F,4.0
791,36,211495.2867043449,205,2020-01-21,92,Rail,929.5888190512495,2677.8490194696,Project_36,2022-12-31,2023-06-30,City_C,3,Material_791,Insulation,Supplier_3,City_G,5.0
519,63,453364.82315097307,206,2020-01-21,41,Rail,31.58264394392709,132.85771827294542,Project_63,2025-03-31,2025-09-30,City_B,2,Material_519,Binder,Supplier_2,City_E,5.0
258,63,453364.82315097307,207,2020-01-21,70,Drone,168.19674328088797,4290.60616565187,Project_63,2025-03-31,2025-09-30,City_B,2,Material_258,Binder,Supplier_2,City_E,5.0
55,30,66478.82415284181,208,2020-01-21,14,Drone,264.2325306924796,1559.5545909701689,project_30,2022-06-30,2022-12-30,City_B,5,Material_55,Binder,Supplier_5,City_F,4.0
737,48,397782.0284033645,209,2020-01-21,29,Rail,65.59813104570436,822.0799005432183,project_48,2023-12-31,2024-06-30,City_A,4,Material_737,Binder,Supplier_4,City_G,1.0
266,68,214864.93793364422,210,2020-01-21,9,Rail,183.95504718968428,556.3478559218273,project_68,2025-08-31,2026-02-28,City_A,1,Material_266,Insulation,Supplier_1,City_E,2.0
591,38,89532.73431129847,211,2020-01-22,80,Rail,410.48927066320664,13540.99648055054,Project_38,2023-02-28,2023-08-28,City_C,6,Material_591,Insulation,Supplier_6,City_E,1.0
868,79,367135.64677576104,212,2020-01-22,23,Rail,266.75006573668037,3064.13989605416,Project_79,2026-07-31,2027-01-31,City_D,10,Material_868,Insulation,Supplier_10,City_F,3.0
829,6,123766.42539278559,213,2020-01-22,77,Truck,120.82050061165275,1543.0373475281851,Project_6,2020-06-30,2020-12-30,City_D,4,Material_829,Binder,Supplier_4,City_G,1.0
832,82,233331.71969618674,214,2020-01-22,5,Truck,385.6349966868288,420.63106679908503,project_82,2026-10-31,2027-04-30,City_D,1,Material_832,Binder,Supplier_1,City_E,2.0
529,16,330919.16563907184,215,2020-01-22,32,Truck,54.019310062087925,425.03953571633645,Project_16,2021-04-30,2021-10-30,City_A,8,Material_529,Insulation,Supplier_8,City_E,4.0
100,78,481627.99238815747,216,2020-01-22,25,Truck,188.53841396182372,605.0562557348607,Project_78,2026-06-30,2026-12-30,City_D,6,Material_100,Insulation,Supplier_6,City_E,1.0
478,32,248950.37356851666,217,2020-01-22,75,Rail,416.77169521348685,9454.908476308068,Project_32,2022-08-31,2023-02-28,City_D,3,Material_478,Binder,Supplier_3,City_G,5.0
68,6,123766.42539278559,218,2020-01-22,25,Truck,339.51213668541567,2987.4999748167247,Project_6,2020-06-30,2020-12-30,City_D,3,Material_68,Insulation,Supplier_3,City_G,5.0
798,91,249009.00211573683,219,2020-01-22,29,Truck,150.79841776810648,1130.0777039597076,Project_91,2027-07-31,2028-01-31,City_B,4,Material_798,Binder,Supplier_4,City_G,1.0
898,41,350930.0527123332,220,2020-01-22,12,Drone,129.690440546447,636.5519547848825,Project_41,2023-05-31,2023-11-30,City_A,6,Material_898,Structural,Supplier_6,City_E,1.0
635,50,270037.4610087137,221,2020-01-23,3,Drone,151.49496502698952,75.31755247084294,Project_50,2024-02-29,2024-08-29,City_D,3,Material_635,Binder,Supplier_3,City_G,5.0
159,74,357523.35415044805,222,23/01/2020,71,Drone,318.45388558751085,4204.159853471615,Project_74,2026-02-28,2026-08-28,City_B,3,Material_159,Insulation,Supplier_3,City_G,5.0
209,50,270037.4610087137,223,2020-01-23,26,Drone,412.81668154746234,4637.770620159252,Project_50,2024-02-29,2024-08-29,City_D,2,Material_209,Insulation,Supplier_2,City_E,5.0
340,17,309900.67695988156,224,2020-01-23,58,Truck,222.2532892214887,5956.346510701633,Project_17,2021-05-31,2021-11-30,City_C,5,Material_340,Structural,Supplier_5,City_F,4.0
518,48,397782.0284033645,225,2020-01-23,3,Rail,362.24816617518434,234.94098884381347,project_48,2023-12-31,2024-06-30,City_A,10,Material_518,Insulation,Supplier_10,City_F,3.0
73,87,129283.67943618153,226,2020-01-23,35,Drone,203.741825250676,2232.111490647247,Project_87,2027-03-31,2027-09-30,City_A,3,Material_73,Insulation,Supplier_3,City_G,5.0
778,29,270037.4610087137,227,2020-01-23,62,Drone,129.8422743862638,3550.647860690687,Project_29,2022-05-31,2022-11-30,City_C,2,Material_778,Insulation,Supplier_2,City_E,5.0
138,9,124347.88119903025,228,2020-01-23,97,Truck,312.48043292078836,7378.057041875147,Project_9,2020-09-30,2021-03-30,City_D,3,Material_138,Structural,Supplier_3,City_G,5.0
749,70,403635.9796424347,229,2020-01-23,59,Drone,391.52203167072963,10470.056964141995,Project_70,2025-10-31,2026-04-30,City_D,3,Material_749,Structural,Supplier_3,City_G,5.0
523,28,219504.44018930904,230,23/01/2020,34,Drone,122.2760792877401,1407.3636678644664,Project_28,2022-04-30,2022-10-30,City_A,6,Material_523,Structural,Supplier_6,City_E,1.0
922,100,1950581.5483643755,231,2020-01-24,53,Rail,266.75006573668037,2724.596280264552,Project_100,2028-04-30,2028-10-30,City_D,5,Material_922,Insulation,Supplier_5,City_F,4.0
597,58,227993.9347634459,232,24/01/2020,47,Drone,351.9166930673185,4743.396665144116,project_58,2024-10-31,2025-04-30,City_D,3,Material_597,Insulation,Supplier_3,City_G,5.0
420,43,111018.97531515686,233,2020-01-24,57,Rail,65.12340706151696,1838.4562301717788,Project_43,2023-07-31,2024-01-31,City_C,10,Material_420,Structural,Supplier_10,City_F,3.0
941,22,270037.4610087137,234,2020-01-24,6,Drone,185.0636006071627,311.9272569152039,Project_22,2021-10-31,2022-04-30,City_C,7,Material_941,Structural,Supplier_7,City_G,4.0
426,70,403635.9796424347,235,2020-01-24,57,Rail,347.68086001931573,9847.549976594937,Project_70,2025-10-31,2026-04-30,City_D,2,Material_426,Insulation,Supplier_2,City_E,5.0
425,23,100582.77823091074,236,2020-01-24,90,Rail,349.4026892306677,7144.60945860366,project_23,2021-11-30,2022-05-30,City_A,4,Material_425,Insulation,Supplier_4,City_G,1.0
946,31,326403.58447628404,237,2020-01-24,99,Truck,213.81050764710133,4428.345246000682,Project_31,2022-07-31,2023-01-31,City_D,6,Material_946,Binder,Supplier_6,City_E,1.0
915,35,425806.94611365424,238,2020-01-24,18,Rail,282.84308082348684,693.7857811631756,Project_35,2022-11-30,2023-05-30,City_D,3,Material_915,Insulation,Supplier_3,City_G,5.0
605,76,361226.65049511276,239,2020-01-24,40,Rail,21.012665755077503,418.7742126334421,project_76,2026-04-30,2026-10-30,City_C,4,Material_605,Structural,Supplier_4,City_G,1.0
921,74,357523.35415044805,240,2020-01-24,20,Drone,477.1875513323336,2727.9953953086447,Project_74,2026-02-28,2026-08-28,City_B,9,Material_921,Structural,Supplier_9,City_G,5.0
598,69,459342.5378659155,241,2020-01-25,44,Truck,443.3933775626893,6439.0087989200765,Project_69,2025-09-30,2026-03-30,City_A,5,Material_598,Structural,Supplier_5,City_F,4.0
828,40,229205.31997844914,242,2020-01-25,56,Truck,450.1390149756301,8747.884001782722,Project_40,2023-04-30,2023-10-30,City_A,2,Material_828,Structural,Supplier_2,City_E,5.0
92,37,412111.918759355,243,2020-01-25,50,Drone,424.2293893422033,6686.333669358557,Project_37,2023-01-31,2023-07-31,City_A,6,Material_92,Binder,Supplier_6,City_E,1.0
47,27,270037.4610087137,244,2020-01-25,63,Drone,372.13597284032966,11352.970736153686,Project_27,2022-03-31,2022-09-30,City_C,3,Material_47,Structural,Supplier_3,City_G,5.0
445,37,412111.918759355,245,2020-01-25,51,Rail,133.68704526720197,714.761468586162,Project_37,2023-01-31,2023-07-31,City_A,6,Material_445,Binder,Supplier_6,City_E,1.0
450,87,129283.67943618153,246,2020-01-25,84,Rail,408.695665088039,5562.298211443063,Project_87,2027-03-31,2027-09-30,City_A,1,Material_450,Insulation,Supplier_1,City_E,2.0
779,99,365138.35458091594,247,2020-01-25,16,Rail,219.47011087529427,1557.7333916372627,Project_99,2028-03-31,2028-09-30,City_C,1,Material_779,Structural,Supplier_1,City_E,2.0
955,56,242151.7266123623,248,2020-01-25,65,Rail,482.3344545318608,8670.364775037939,Project_56,2024-08-31,2025-02-28,City_B,8,Material_955,Binder,Supplier_8,City_E,4.0
607,32,248950.37356851666,249,2020-01-25,30,Rail,385.3439352216574,5089.392911613569,Project_32,2022-08-31,2023-02-28,City_D,2,Material_607,Structural,Supplier_2,City_E,5.0
680,9,124347.88119903025,250,2020-01-25,71,Truck,393.4654125777618,9637.642042130095,Project_9,2020-09-30,2021-03-30,City_D,5,Material_680,Structural,Supplier_5,City_F,4.0
94,100,1950581.5483643755,251,2020-01-26,45,Rail,302.05009716949206,6077.869445942804,Project_100,2028-04-30,2028-10-30,City_D,2,Material_94,Binder,Supplier_2,City_E,5.0
325,79,367135.64677576104,252,2020-01-26,13,Drone,50.95001167716623,274.6725474580462,Project_79,2026-07-31,2027-01-31,City_D,4,Material_325,Insulation,Supplier_4,City_G,1.0
368,50,270037.4610087137,253,2020-01-26,25,Drone,124.82332043695456,1441.7741308340626,Project_50,2024-02-29,2024-08-29,City_D,6,Material_368,Insulation,Supplier_6,City_E,1.0
468,37,412111.918759355,254,2020-01-26,51,Drone,264.15486942151676,2366.5157108485987,Project_37,2023-01-31,2023-07-31,City_A,4,Material_468,Binder,Supplier_4,City_G,1.0
563,40,229205.31997844914,255,2020-01-26,47,Rail,61.29952797425393,1208.5695839714317,Project_40,2023-04-30,2023-10-30,City_A,8,Material_563,Binder,Supplier_8,City_E,4.0
87,32,248950.37356851666,256,2020-01-26,28,Drone,496.7319154538839,3423.168145088526,Project_32,2022-08-31,2023-02-28,City_D,7,Material_87,Structural,Supplier_7,City_G,4.0
677,56,242151.7266123623,257,2020-01-26,73,Rail,303.42989270412113,8825.055788208849,Project_56,2024-08-31,2025-02-28,City_B,10,Material_677,Insulation,Supplier_10,City_F,3.0
493,41,350930.0527123332,258,2020-01-26,85,Drone,214.1825533186533,4580.551556442594,Project_41,2023-05-31,2023-11-30,City_A,4,Material_493,Insulation,Supplier_4,City_G,1.0
953,94,227291.81472533595,259,2020-01-26,28,Rail,128.35798686113856,1605.6196505227153,Project_94,2027-10-31,2028-04-30,City_C,1,Material_953,Structural,Supplier_1,City_E,2.0
999,76,361226.65049511276,260,2020-01-26,19,Truck,133.33164241676974,522.5159927779197,project_76,2026-04-30,2026-10-30,City_C,8,Material_999,Insulation,Supplier_8,City_E,4.0
11,88,109869.87971519976,261,2020-01-27,52,Drone,229.8810543031355,2840.4581835281483,Project_88,2027-04-30,2027-10-30,City_A,1,Material_11,Binder,Supplier_1,City_E,2.0
