transaction_id,project_id,material_id,transaction_date,quantity,transport_mode,distance_covered,CO2_emission,supplier_rating,project_budget
383,47,496,2020-02-08,74,Rail,268.11923792236,7093.760406339682,,
384,48,365,2020-02-08,45,Rail,404.7667876575648,8543.499655888352,,
385,32,608,2020-02-08,97,Rail,371.2584243856626,5369.588246277145,,
386,60,846,2020-02-08,35,Truck,322.9900309000353,4098.319922650829,,
387,6,428,2020-02-08,54,Drone,246.7720982156845,2057.602002370614,,
388,89,814,2020-02-08,66,Drone,85.37811409451217,2141.190938376985,,
389,66,526,2020-02-08,30,Rail,111.47253358317803,888.6426092079082,,
390,70,294,2020-02-08,74,Truck,194.81711205375856,6744.21543045374,,
391,70,497,2020-02-09,56,Drone,144.10001108668092,1568.79163029136,,
392,79,685,2020-02-09,13,Drone,321.93981315449383,993.4039145211576,,
393,15,682,2020-02-09,59,Truck,431.8917966114815,8189.87507213703,,
394,26,119,2020-02-09,6,Truck,111.08922193432252,110.52466674882592,,
395,54,211,2020-02-09,32,Drone,134.35529199138443,1305.2470306734715,,
396,22,816,2020-02-09,32,Rail,384.5612145925391,5879.8791970703305,,
397,41,143,2020-02-09,66,Rail,182.6385764216634,2756.848322365047,,
398,93,232,2020-02-09,93,Rail,472.5012497347352,11303.056716680365,,
399,9,291,2020-02-09,3,Rail,218.45005717809627,163.29412022161725,,
400,79,991,2020-02-09,73,Rail,376.0289854792907,10857.6442961153,,
401,29,901,2020-02-10,62,Rail,222.17213674361165,2397.2231522104257,,
402,8,583,2020-02-10,87,Truck,325.91202237699014,3434.418257652266,,
403,60,530,2020-02-10,31,Truck,485.8769936653087,,,
404,81,42,2020-02-10,62,Truck,371.8021905916401,7724.506986323973,,
405,20,938,2020-02-10,6,Drone,361.4757734978385,444.829377340062,,
406,41,980,2020-02-10,23,Truck,194.6906792411863,1256.5231750228324,,
407,57,298,2020-02-10,23,Truck,338.0327893664973,1439.5830303053797,,
408,40,318,2020-02-10,14,Rail,243.276988504044,623.1616309595768,,
409,90,809,2020-02-10,89,Drone,471.3263161716484,16226.084288290593,,
410,64,543,2020-02-10,42,Drone,193.35069187206312,2806.525225743677,,
411,85,943,2020-02-11,48,Rail,424.5010815712994,9867.861384040154,,
412,88,208,2020-02-11,71,Truck,73.58063782988538,2577.526768397466,,
413,97,259,2020-02-11,23,Rail,176.32041764159572,646.0645329466955,,
414,45,672,2020-02-11,37,Rail,434.5416553106111,5401.205420824148,,
415,6,153,2020-02-11,19,Truck,484.20274678037134,,,
416,80,352,2020-02-11,53,Drone,138.0253726363168,,,
417,73,242,2020-02-11,2,Truck,254.14521462099745,115.13711284532742,,
418,49,705,2020-02-11,42,Rail,24.78857720064697,474.949289515474,,
419,82,325,2020-02-11,46,Truck,179.42005778331085,,,
420,80,421,2020-02-11,13,Rail,480.3199607092557,2624.9372413258616,,
421,33,476,2020-02-12,79,Rail,301.36047243911304,8932.436140321795,,
422,76,452,2020-02-12,59,Drone,12.542919653696334,125.65596146621644,,
423,86,221,2020-02-12,76,Truck,159.77683539105334,4638.269652144718,,
424,58,526,2020-02-12,43,Truck,313.511650965426,6113.530559549013,,
425,55,363,2020-02-12,82,Drone,128.8160634504195,4104.545071364177,,
426,18,626,2020-02-12,50,Rail,413.9016587019876,8212.258813632745,,
427,77,153,2020-02-12,65,Drone,498.4952654693092,15865.547835900872,,
428,78,969,2020-02-12,18,Truck,306.1179665993528,818.2682162646751,,
429,23,262,2020-02-12,51,Truck,226.7042125264805,3199.660718277305,,
430,70,498,2020-02-12,95,Rail,101.10630817426302,4504.825131927032,,
431,11,473,2020-02-13,32,Truck,3596.288549687418,2127.164768413768,,
432,43,103,2020-02-13,48,Rail,423.1593252733584,3445.0343028892403,,
433,89,534,2020-02-13,30,Truck,,2686.777329445516,,
434,83,856,2020-02-13,9,Drone,132.52374609463138,560.9348512627882,,
435,33,681,2020-02-13,11,Truck,330.3984301403609,389.5012214193032,,
436,88,78,2020-02-13,61,Drone,139.9392120862041,3814.240345999548,,
437,66,368,2020-02-13,64,Drone,29.73687774702208,912.6168270451157,,
438,50,380,2020-02-13,74,Truck,58.23143722960116,499.50833777988544,,
439,16,999,2020-02-13,79,Drone,468.2967966329498,11257.277638233849,,
440,95,552,2020-02-13,92,Drone,58.97527001834583,774.8716821386517,,
441,35,6,2020-02-14,31,Drone,4706.602270329418,1585.5315269905122,,
442,68,520,2020-02-14,97,Drone,462.5081372959349,22064.773184048936,,
443,91,642,2020-02-14,70,Truck,89.45063709313835,1904.1659159635724,,
444,21,826,2020-02-14,31,Drone,183.70976461364003,1646.260168847445,,
445,90,460,2020-02-14,16,Rail,,897.9055092533716,,
446,79,124,2020-02-14,81,Drone,52.12234266458773,1600.4421992955015,,
447,76,198,2020-02-14,68,Drone,22.350391925388987,609.7148941667162,,
448,57,962,2020-02-14,75,Rail,288.8239311128945,3879.5044468905953,,
449,22,777,2020-02-14,36,Truck,438.6201728641248,1782.94844786343,,
450,33,778,2020-02-14,48,Truck,122.08106828654051,1476.262184339092,,
451,90,999,2020-02-15,18,Drone,454.8816440796613,2461.3179763815165,,
452,89,162,2020-02-15,61,Rail,387.7684807587663,4955.070653194934,,
453,64,842,2020-02-15,13,Rail,474.11513067079454,1373.0640106955266,,
454,40,770,2020-02-15,55,Rail,348.57007859940506,8660.2536236106,,
455,82,159,2020-02-15,5,Truck,241.13334118597373,282.8243523948442,,
456,79,805,2020-02-15,91,Drone,453.28527529262703,4975.892447749657,,
457,42,359,2020-02-15,68,Rail,313.64864467226096,9150.395126094443,,
458,52,804,2020-02-15,39,Rail,16.122372120984885,230.34642553687544,,
459,61,729,2020-02-15,43,Truck,209.28369811420703,3224.4064085769924,,
460,3,781,2020-02-15,28,Rail,415.8541759612737,3400.3974334502936,,
461,30,997,2020-02-16,16,Rail,158.36201320073164,760.5614357022276,,
462,11,643,2020-02-16,49,Drone,125.0185412064627,1787.0667415870555,,
463,95,638,2020-02-16,79,Truck,489.8805375271832,19061.31984144519,,
464,22,962,2020-02-16,76,Rail,,10803.431875863387,,
465,82,937,2020-02-16,97,Drone,157.73782428578596,6215.384757636976,,
466,41,297,2020-02-16,74,Truck,119.3836998798004,1856.055982801509,,
467,68,895,2020-02-16,9,Drone,476.87806664787735,1285.4944653492223,,
468,49,219,2020-02-16,72,Truck,,1345.123759574912,,
469,42,616,2020-02-16,60,Rail,,1068.9919143415186,,
470,98,610,2020-02-16,58,Rail,414.0535856676679,6475.274489751649,,
471,96,548,2020-02-17,64,Truck,318.7271209897046,3460.858390770876,,
472,11,926,2020-02-17,49,Truck,211.4021168161512,3572.0778930749525,,
473,94,493,2020-02-17,92,Rail,306.47018957820865,13981.220156063782,,
474,100,982,2020-02-17,10,Drone,428.3358933747392,1088.6542812754053,,
475,24,842,2020-02-17,95,Drone,222.67708667550988,3695.178825110811,,
476,72,904,2020-02-17,16,Drone,319.9685572027174,882.2766678122546,,
477,76,406,2020-02-17,15,Truck,84.87124878457419,567.8059208925187,,
478,64,46,2020-02-17,31,Truck,368.952305277202,3139.179523886106,,
479,100,392,2020-02-17,96,Truck,181.72540652127023,4621.259603176683,,
480,28,503,2020-02-17,93,Drone,366.2965283312622,3708.085911460364,,
481,92,416,2020-02-18,8,Drone,445.9727193329885,920.588705057127,,
482,56,842,2020-02-18,36,Truck,29.1557715433852,285.38340327211364,,
483,33,751,2020-02-18,45,Rail,480.6162600689099,2933.2055963742964,,
484,74,461,2020-02-18,41,Truck,396.9492363058483,3945.472692079809,,
485,39,121,2020-02-18,90,Truck,65.37482688563531,2210.9912253846505,,
486,64,135,2020-02-18,77,Truck,67.46982683665586,1978.7390153341632,,
487,6,157,2020-02-18,73,Truck,248.90698654845352,2310.247398023432,,
488,12,671,2020-02-18,39,Rail,411.4986628447338,3697.497111508068,,
489,81,237,2020-02-18,70,Drone,103.81504042461115,2712.426506825246,,
490,45,48,2020-02-18,71,Rail,312.29672223458294,4951.181823193424,,
491,1,40,2020-02-19,64,Drone,320.3007461688153,9236.731924548523,,
492,15,112,2020-02-19,6,Rail,81.40842961774185,210.9180214603885,,
493,95,234,2020-02-19,59,Drone,385.6131385536494,9438.55631001144,,
494,33,360,2020-02-19,41,Drone,296.7036268175519,2084.8344764204503,,
495,76,5,2020-02-19,15,Truck,12.72907478789046,44.81429546885847,,
496,60,904,2020-02-19,3,Drone,,315.2755617477686,,
497,71,218,2020-02-19,78,Truck,104.518687923737,2464.901095583019,,
498,91,9,2020-02-19,7,Drone,,,,
499,17,340,2020-02-19,53,Drone,,4381.178603178347,,
500,4,913,2020-02-19,32,Truck,364.5817862333794,4603.938180377171,,
501,96,464,2020-02-20,94,Rail,245.2397406977421,10737.98038361403,,
502,44,884,2020-02-20,47,Drone,154.75867889675996,2398.563683578508,,
503,25,894,2020-02-20,69,Rail,470.98588620304895,11532.821642891697,,
504,59,526,2020-02-20,86,Drone,156.05827940977412,5982.564699852188,,
505,28,258,2020-02-20,65,Truck,485.94314519880055,6287.102969703595,,
506,92,946,2020-02-20,99,Truck,46.85343254751808,2094.817395324605,,
507,12,509,2020-02-20,66,Truck,42.75684650846891,303.5889420976369,,
508,11,222,2020-02-20,2,Drone,346.91588756981434,331.9393747671042,,
509,58,855,2020-02-20,82,Truck,131.73161774165953,3819.050074679122,,
510,9,628,2020-02-20,65,Rail,414.0780336514564,9567.833883984957,,
511,79,401,2020-02-21,65,Truck,,4598.719732138347,,
512,11,470,2020-02-21,48,Truck,157.7742890187332,1118.0826937205318,,
513,57,864,2020-02-21,73,Drone,131.6349239371092,3797.211438932489,,
514,40,859,2020-02-21,69,Rail,161.78568227297546,4757.727430218575,,
515,25,139,2020-02-21,92,Truck,211.15807720366428,4562.14457605566,,
516,90,405,2020-02-21,33,Rail,175.5091533266321,1174.9335352825813,,
517,44,35,2020-02-21,24,Drone,332.8010593463431,1397.013815646003,,
518,14,279,2020-02-21,49,Rail,237.92010889620565,1854.74292113918,,
519,19,154,2020-02-21,31,Truck,71.6781581030139,366.43669060492266,,
520,9,516,2020-02-21,88,Rail,235.4364244244971,8486.11217523478,,
521,95,683,2020-02-22,50,Drone,274.1522892039792,3609.713120365175,,
522,2,714,2020-02-22,88,Rail,93.41235357553394,3802.965888049255,,
523,56,463,2020-02-22,62,Truck,307.9486999858676,2173.539783808411,,
524,97,53,2020-02-22,82,Drone,144.36315254417477,4833.575140337647,,
525,83,840,2020-02-22,67,Truck,292.60063158264995,2545.1344698618773,,
526,26,599,2020-02-22,40,Rail,267.22319721518807,2541.547639246485,,
527,78,70,2020-02-22,69,Truck,447.4641917470848,,,
528,14,662,2020-02-22,23,Drone,,2043.2744393125345,,
529,32,928,2020-02-22,27,Truck,450.8411713800984,3652.1066943593873,,
530,77,44,2020-02-22,46,Drone,368.4001985307364,4147.604716303254,,
531,77,534,2020-02-23,89,Drone,378.3890674075265,10398.09550176719,,
532,63,332,2020-02-23,36,Drone,195.94969243636675,1855.7030694647308,,
533,85,444,2020-02-23,83,Drone,4907.883328679602,6363.834897369141,,
534,98,432,2020-02-23,87,Truck,272.36324718617936,3508.46882269113,,
535,19,78,2020-02-23,79,Drone,39.28614620754007,363.5908074649255,,
536,43,105,2020-02-23,54,Truck,145.975714590252,2394.6304952547675,,
537,45,290,2020-02-23,32,Truck,314.00625647269146,1915.254193049308,,
538,59,658,2020-02-23,46,Drone,355.3154153239281,6233.575126062575,,
539,96,565,2020-02-23,19,Rail,,537.8264124188779,,
540,50,183,2020-02-23,22,Rail,128.24413644292264,846.5351252947279,,
541,73,791,2020-02-24,3,Truck,96.99582219289832,88.86439197391633,,
542,38,420,2020-02-24,89,Drone,318.49320418416096,10728.119471466123,,
543,43,373,2020-02-24,63,Drone,51.43330831128474,1116.8374281755307,,
544,65,729,2020-02-24,88,Drone,343.71258183971355,13784.864452401842,,
545,3,718,2020-02-24,51,Drone,457.316541181661,4784.522810979066,,
546,53,173,2020-02-24,6,Drone,299.3620975786319,299.3074251260797,,
547,89,742,2020-02-24,31,Truck,160.79716432970082,106.4958498530196,,
548,49,418,2020-02-24,6,Rail,447.8865222992946,1120.3409449489136,,
549,40,279,2020-02-24,1,Truck,485.91189478919233,127.33569857048502,,
550,16,793,2020-02-24,78,Rail,20.47168277850721,721.7165339261294,,
551,61,265,2020-02-25,83,Drone,250.65129924986127,5917.674412018755,,
552,96,101,2020-02-25,86,Rail,3020.757777121049,4593.269309839189,,
553,90,34,2020-02-25,92,Drone,26.226099511643405,968.6341254842936,,
554,22,327,2020-02-25,3,Truck,213.9044663824297,306.6746035204982,,
555,23,979,2020-02-25,72,Truck,290.85335173168073,7153.363143015372,,
556,97,599,2020-02-25,86,Drone,4607.955297774546,17446.371412498756,,
557,50,91,2020-02-25,35,Rail,153.6445191618314,2392.1245823375743,,
558,46,271,2020-02-25,51,Rail,203.5919863528789,3285.2115017324422,,
559,20,868,2020-02-25,58,Drone,292.4110942070602,6368.384603165604,,
560,87,791,2020-02-25,80,Truck,91.51251459179362,3110.052669260197,,
561,17,417,2020-02-26,66,Rail,183.9895495812995,2187.7523758315083,,
562,12,750,2020-02-26,22,Truck,261.5708772721257,1995.5383727712947,,
563,33,525,2020-02-26,94,Rail,153.3822576874375,4961.659297325744,,
564,29,950,2020-02-26,98,Drone,372.49573738811387,15658.316493619386,,
565,85,131,2020-02-26,11,Truck,22.917195894974785,115.31137810103094,,
566,55,949,2020-02-26,57,Drone,50.35496130279203,627.8430118999936,,
567,86,807,2020-02-26,7,Truck,373.5383263172882,859.3920762504206,,
568,30,950,2020-02-26,83,Truck,417.8979940128266,10960.536813071072,,
569,52,848,2020-02-26,85,Truck,328.9243408639626,7762.583783637663,,
570,1,522,2020-02-26,60,Drone,370.0760053600815,2381.8871915216523,,
571,75,810,2020-02-27,17,Truck,173.43190806919725,1208.5139577091377,,
572,32,339,2020-02-27,83,Truck,51.50285071944402,817.2754293943781,,
573,81,699,2020-02-27,41,Drone,183.2145175910399,3185.7424578979444,,
574,34,639,2020-02-27,66,Drone,56.848085082697054,1408.1041187568355,,
575,57,479,2020-02-27,33,Drone,431.3429331814244,4177.756274214297,,
576,34,454,2020-02-27,15,Drone,219.67689411170525,881.264676175311,,
577,87,100,2020-02-27,24,Truck,267.3041095189078,3040.5545707093406,,
578,89,977,2020-02-27,76,Drone,197.26742057049177,6190.667470368751,,
579,50,871,2020-02-27,39,Drone,213.9869795969525,3437.385290381093,,
580,96,699,2020-02-27,9,Drone,102.72590265125436,437.7527577325868,,
581,23,995,2020-02-28,10,Truck,322.0100842370729,708.771750011267,,
582,93,932,2020-02-28,97,Truck,29.115287344196336,1385.561831415706,,
583,33,504,2020-02-28,44,Drone,282.58074490456335,1368.334247359223,,
584,83,444,2020-02-28,33,Rail,94.16894765306918,1258.5679096403069,,
585,100,561,2020-02-28,18,Drone,198.4471344363148,1660.8338335595809,,
586,90,941,2020-02-28,93,Drone,199.94265453409304,3828.450019495097,,
587,93,990,2020-02-28,43,Rail,163.7664305811858,1383.451057479193,,
588,83,381,2020-02-28,42,Drone,192.57192051954507,874.0516554929063,,
589,23,254,2020-02-28,1,Truck,198.3069783033781,57.6050504227472,,
590,92,836,2020-02-28,54,Truck,218.8357759092366,1385.4376319499536,,
591,74,123,2020-02-29,76,Rail,493.9048388065427,16541.055777890844,,
592,86,689,2020-02-29,7,Rail,81.73346268686353,,,
593,13,84,2020-02-29,21,Drone,105.63899459589626,492.5441479063937,,
594,32,999,2020-02-29,46,Drone,,3100.786322224083,,
595,82,223,2020-02-29,60,Drone,181.3790551532295,1967.696708359916,,
596,22,107,2020-02-29,70,Truck,99.1450141124322,3350.740803068071,,
597,95,214,2020-02-29,68,Rail,375.7068044044997,4509.496655178535,,
598,42,354,2020-02-29,25,Rail,,1860.631699636801,,
599,39,82,2020-02-29,63,Drone,98.42557187046528,2481.325789991098,,
600,46,979,2020-02-29,90,Truck,424.40151088671246,18795.79177020497,,
601,99,914,2020-03-01,12,Rail,315.92807995609263,,,
602,12,190,2020-03-01,7,Drone,33.910138408238744,98.20983757108588,,
603,70,993,2020-03-01,48,Drone,266.7913038353818,4351.8732183897455,,
604,22,407,2020-03-01,49,Truck,49.94846254682614,963.9102056011152,,
605,62,735,2020-03-01,19,Rail,372.9868944549783,1729.0361851744503,,
606,61,385,2020-03-01,69,Rail,393.877312083689,7789.855355039566,,
607,25,907,2020-03-01,1,Rail,333.5095522782212,92.04018769903624,,
608,31,312,2020-03-01,74,Truck,255.5896812213941,6786.620719451804,,
609,72,595,2020-03-01,76,Truck,218.89787631776463,5715.779985605046,,
610,19,15,2020-03-01,55,Rail,150.0647561386239,2075.092206396312,,
611,36,301,2020-03-02,1,Rail,54.57641398238046,13.115629649180756,,
612,67,783,2020-03-02,46,Drone,223.4513453997785,4098.690555316865,,
613,35,539,2020-03-02,72,Rail,299.91734627933664,7362.385066921427,,
614,27,549,2020-03-02,14,Rail,475.2489439169333,2218.7942631869737,,
615,64,328,2020-03-02,62,Drone,71.51117183445653,1332.1228856109335,,
616,43,574,2020-03-02,20,Truck,51.76722597525711,376.28789573787657,,
617,97,672,2020-03-02,67,Rail,326.72677974504813,2596.0885118491506,,
618,69,273,2020-03-02,23,Drone,468.38350108869327,1561.4876191785495,,
619,23,780,2020-03-02,4,Truck,400.16811407285184,441.8857596130625,,
620,67,496,2020-03-02,34,Rail,361.3338401125814,4660.718368505814,,
621,41,613,2020-03-03,53,Drone,263.3623757765193,4288.501597568757,,
622,63,443,2020-03-03,95,Truck,287.9983343517814,12769.131160709629,,
623,15,674,2020-03-03,29,Truck,224.3001391011382,677.8477841124799,,
624,44,773,2020-03-03,24,Drone,232.86227583438395,817.8185893966437,,
625,9,560,2020-03-03,2,Rail,50.10618397932157,34.8695796075022,,
626,56,966,2020-03-03,58,Drone,230.7525140296719,4412.23025696961,,
627,56,251,2020-03-03,31,Rail,65.49625781731382,,,
628,83,416,2020-03-03,22,Truck,96.99260449805072,674.6837351127919,,
629,16,791,2020-03-03,61,Drone,193.4344620730511,5463.842494653458,,
630,39,572,2020-03-03,45,Truck,354.73769560315566,4692.962345533291,,
631,93,964,2020-03-04,25,Truck,372.1406060052744,3919.0740102166014,,
632,72,32,2020-03-04,87,Truck,198.03801739622327,3001.091746029011,,
633,33,30,2020-03-04,60,Truck,25.514894978325508,282.4403622674566,,
634,40,525,2020-03-04,24,Drone,275.8204947665285,2581.855205415732,,
635,17,565,2020-03-04,7,Truck,280.70588004174607,298.7714864499995,,
636,60,639,2020-03-04,63,Truck,149.4827180649012,2882.811416841083,,
637,46,838,2020-03-04,73,Truck,461.4198371466657,8706.965885113399,,
638,24,962,2020-03-04,42,Rail,42.99986888463973,380.3971450447856,,
639,57,433,2020-03-04,42,Drone,45.25966326099639,457.83478949132814,,
640,84,52,2020-03-04,70,Rail,464.0947732150252,8447.781248867394,,
641,83,262,2020-03-05,69,Drone,272.36403227700873,7030.8122940738185,,
642,46,376,2020-03-05,97,Rail,187.1967290444143,7927.137972231231,,
643,99,862,2020-03-05,86,Truck,268.9719372021603,4990.664313748835,,
644,66,350,2020-03-05,69,Truck,381.30137563062607,9873.249748562694,,
645,6,822,2020-03-05,51,Rail,56.68597064432626,1264.258657379815,,
646,32,249,2020-03-05,50,Rail,138.45708296193547,1272.3106997277162,,
647,75,377,2020-03-05,62,Rail,327.3207569293122,4450.988799544736,,
648,15,705,2020-03-05,54,Drone,107.60983391198468,844.9187152461865,,
649,47,933,2020-03-05,7,Drone,,778.799038364202,,
650,88,244,2020-03-05,58,Truck,223.28729857405872,2132.1503854780267,,
651,23,200,2020-03-06,87,Drone,322.316520916116,12566.244235632144,,
652,61,451,2020-03-06,63,Rail,209.9629345171881,1735.4497919916023,,
653,35,756,2020-03-06,31,Rail,211.9743368432872,1993.771104509478,,
654,60,464,2020-03-06,64,Truck,346.168929505253,5285.81702554925,,
655,42,845,2020-03-06,45,Truck,393.1542570698229,1807.7163277512773,,
656,75,472,2020-03-06,87,Drone,377.1158413680061,13776.460878556867,,
657,87,897,2020-03-06,50,Drone,17.04995240740356,223.10573076292528,,
658,92,923,2020-03-06,12,Drone,202.51282793931696,742.4576234209262,,
659,47,413,2020-03-06,98,Truck,444.7599279080885,21164.445022961,,
660,100,506,2020-03-06,12,Truck,150.81600410166715,414.7650070663992,,
661,36,564,2020-03-07,7,Rail,294.87841180553124,645.7407966542568,,
662,32,21,2020-03-07,24,Rail,425.7893532390892,2748.211397440738,,
663,83,927,2020-03-07,34,Rail,497.4510223387178,,,
664,47,121,2020-03-07,26,Truck,143.4100492979793,1763.1621674172425,,
665,95,482,2020-03-07,64,Drone,283.15195434903967,7405.852866846842,,
666,71,643,2020-03-07,34,Drone,3780.6641826243567,2405.10695703799,,
667,12,196,2020-03-07,13,Rail,338.8687256864004,1645.4622399006137,,
668,1,453,2020-03-07,10,Truck,296.71949885461146,865.6396253798669,,
669,9,108,2020-03-07,10,Drone,334.4463731397645,,,
